hall_1_L,hall_2_L,hall_3_L,flex_t_L,flex_i_L,flex_m_L,flex_r_L,flex_p_L,accel_x_L,accel_y_L,accel_z_L,gyro_x_L,gyro_y_L,gyro_z_L,hand,hall_1_R,hall_2_R,hall_3_R,flex_t_R,flex_i_R,flex_m_R,flex_r_R,flex_p_R,accel_x_R,accel_y_R,accel_z_R,gyro_x_R,gyro_y_R,gyro_z_R,hand,sign
3245.0,3859.0,3049.0,3302.0,3758.0,4095.0,4095.0,4095.0,9.18,-3.62,3.81,-0.02,0.03,-0.18,0.0,1008.0,4095.0,1015.0,3133.0,4095.0,4095.0,4095.0,4095.0,-5.98,-7.23,-0.88,-0.09,-0.03,-0.05,1.0,person
3239.0,3862.0,3033.0,3295.0,3770.0,4095.0,4095.0,4095.0,9.14,-3.74,3.71,-0.04,0.03,-0.16,0.0,987.0,4095.0,994.0,3138.0,4095.0,4095.0,4095.0,4095.0,-5.95,-7.31,-0.74,-0.06,-0.03,-0.06,1.0,person
3230.0,3854.0,3038.0,3307.0,3759.0,4095.0,4095.0,4095.0,9.23,-3.7,3.79,-0.01,-0.02,-0.13,0.0,991.0,4095.0,1011.0,3138.0,4095.0,4095.0,4095.0,4095.0,-6.05,-7.36,-0.85,-0.04,0.01,-0.05,1.0,person
3231.0,3856.0,3035.0,3309.0,3766.0,4095.0,4095.0,4095.0,9.45,-3.81,3.66,-0.0,-0.01,-0.16,0.0,998.0,4095.0,989.0,3142.0,4095.0,4095.0,4095.0,4095.0,-6.04,-7.2,-0.97,-0.08,0.03,-0.04,1.0,person
3241.0,3853.0,3045.0,3307.0,3761.0,4073.0,4095.0,4095.0,9.11,-3.82,3.78,0.01,0.02,-0.13,0.0,1003.0,4095.0,993.0,3139.0,4095.0,4095.0,4095.0,4095.0,-6.05,-7.24,-0.96,-0.08,0.0,-0.04,1.0,person
3239.0,3856.0,3026.0,3309.0,3767.0,4070.0,4095.0,4095.0,9.27,-3.71,3.65,-0.01,0.02,-0.13,0.0,994.0,4095.0,992.0,3141.0,4095.0,4095.0,4095.0,4095.0,-6.05,-7.31,-0.92,-0.07,-0.03,-0.03,1.0,person
3226.0,3869.0,3036.0,3310.0,3767.0,4075.0,4095.0,4095.0,9.34,-3.71,3.73,-0.01,0.0,-0.13,0.0,993.0,4095.0,1001.0,3143.0,4095.0,4095.0,4095.0,4095.0,-5.88,-7.25,-0.87,-0.07,0.04,-0.02,1.0,person
3246.0,3867.0,3034.0,3312.0,3753.0,4066.0,4095.0,4095.0,9.24,-3.71,3.72,-0.01,-0.01,-0.15,0.0,1004.0,4095.0,994.0,3152.0,4095.0,4095.0,4095.0,4095.0,-5.94,-7.29,-0.99,-0.09,0.03,-0.04,1.0,person
3243.0,3855.0,3039.0,3311.0,3760.0,4072.0,4095.0,4095.0,9.19,-3.72,3.71,0.0,-0.03,-0.15,0.0,990.0,4095.0,991.0,3149.0,4095.0,4095.0,4095.0,4095.0,-5.93,-7.23,-0.95,-0.06,-0.01,-0.03,1.0,person
3237.0,3843.0,3047.0,3307.0,3775.0,4065.0,4095.0,4095.0,9.28,-3.72,3.62,0.02,-0.05,-0.18,0.0,988.0,4095.0,991.0,3152.0,4095.0,4095.0,4095.0,4095.0,-5.93,-7.2,-0.98,-0.09,0.02,-0.02,1.0,person
