hall_1,hall_2,hall_3,flex_t,flex_i,flex_m,flex_r,flex_p,accel_x,sign
1187.0,2869.0,2969.0,3198.0,3493.0,3922.0,3406.0,3504.0,3.26,9.45,0.75,0.08,-0.22,0.07,o
1189.0,2864.0,2978.0,3216.0,3508.0,3937.0,3430.0,3522.0,2.91,9.04,0.1,-0.16,0.06,-0.11,o
1199.0,2864.0,2975.0,3260.0,3519.0,3920.0,3393.0,3551.0,3.2,9.39,0.48,-0.01,-0.11,-0.0,o
1192.0,2878.0,2975.0,3253.0,3520.0,3915.0,3361.0,3557.0,2.49,9.23,0.5,-0.09,0.1,-0.06,o
1200.0,2873.0,2963.0,3261.0,3533.0,3887.0,3318.0,3534.0,3.12,9.41,0.72,0.05,-0.0,-0.02,o
1495.0,2867.0,2975.0,3285.0,3555.0,3881.0,3321.0,3465.0,2.77,9.28,0.45,-0.2,0.03,0.06,o
1962.0,2862.0,2969.0,3311.0,3563.0,3904.0,3351.0,3440.0,3.42,9.15,0.82,0.01,-0.25,0.1,o
2379.0,2862.0,2973.0,3337.0,3564.0,3923.0,3410.0,3390.0,3.0,9.29,0.46,-0.04,0.09,-0.06,o
2349.0,2864.0,2977.0,3377.0,3551.0,3948.0,3447.0,3387.0,3.4,9.35,0.22,-0.13,-0.01,-0.08,o
2332.0,2863.0,2969.0,3408.0,3539.0,4013.0,3519.0,3487.0,2.78,8.86,0.81,-0.32,-0.06,-0.07,o
2448.0,2863.0,2978.0,3412.0,3554.0,4059.0,3583.0,3574.0,2.66,8.9,1.15,-0.42,-0.03,-0.06,o
2672.0,2866.0,2969.0,3389.0,3553.0,4079.0,3632.0,3631.0,3.07,9.3,1.24,0.02,0.07,0.01,o
2688.0,2865.0,2975.0,3316.0,3528.0,4082.0,3534.0,3618.0,3.05,9.02,0.81,-0.14,-0.05,0.02,o
2105.0,2871.0,2970.0,3267.0,3462.0,3997.0,3304.0,3555.0,3.23,9.22,1.13,0.13,-0.31,0.15,o
1534.0,2867.0,2960.0,3243.0,3429.0,3913.0,3205.0,3542.0,3.18,9.08,0.98,0.15,0.22,-0.07,o
1392.0,2884.0,2958.0,3219.0,3411.0,3861.0,3146.0,3519.0,3.0,9.12,0.86,-0.01,0.01,0.03,o
1451.0,2873.0,2960.0,3182.0,3440.0,3857.0,3169.0,3517.0,3.11,9.42,0.89,0.41,0.11,0.21,o
1393.0,2874.0,2960.0,3137.0,3431.0,3873.0,3227.0,3552.0,3.12,8.66,0.31,-0.25,0.24,-0.11,o
1441.0,2878.0,2963.0,2985.0,3363.0,3883.0,3293.0,3615.0,3.14,9.45,0.99,0.17,-0.13,-0.03,o
1446.0,2873.0,2954.0,2933.0,3350.0,3885.0,3337.0,3635.0,3.01,8.93,0.66,-0.34,0.17,-0.16,o
1478.0,2871.0,2953.0,2880.0,3331.0,3809.0,3263.0,3622.0,3.37,9.06,0.98,-0.03,-0.25,-0.07,o
1510.0,2880.0,2957.0,2847.0,3330.0,3720.0,3045.0,3504.0,2.72,9.18,0.98,-0.01,0.13,0.08,o
