hall_1,hall_2,hall_3,flex_t,flex_i,flex_m,flex_r,flex_p,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3501.0,3376.0,3099.0,4095.0,3275.0,2640.0,2920.0,3071.0,-1.95,9.11,7.31,-0.02,0.06,-0.14,c
3507.0,3361.0,3099.0,4095.0,3283.0,2640.0,2923.0,3063.0,-1.86,9.21,7.31,0.0,-0.03,-0.15,c
3504.0,3365.0,3088.0,4095.0,3271.0,2640.0,2928.0,3071.0,-1.82,9.19,7.26,0.0,0.0,-0.13,c
3495.0,3373.0,3094.0,4095.0,3290.0,2639.0,2925.0,3067.0,-1.85,9.14,7.32,0.03,-0.04,-0.16,c
3503.0,3361.0,3101.0,4095.0,3285.0,2649.0,2929.0,3069.0,-1.8,9.14,7.29,0.02,0.02,-0.15,c
3487.0,3360.0,3091.0,4095.0,3291.0,2639.0,2930.0,3071.0,-1.81,9.19,7.16,-0.0,-0.01,-0.16,c
3520.0,3365.0,3088.0,4095.0,3282.0,2641.0,2923.0,3071.0,-1.83,9.14,7.28,0.01,0.03,-0.14,c
3513.0,3366.0,3104.0,4095.0,3285.0,2640.0,2937.0,3084.0,-1.83,9.17,7.25,-0.01,0.01,-0.16,c
3485.0,3353.0,3088.0,4095.0,3283.0,2639.0,2930.0,3085.0,-1.92,9.15,7.35,0.03,0.01,-0.15,c
3489.0,3367.0,3094.0,4095.0,3300.0,2636.0,2928.0,3071.0,-1.85,9.14,7.28,0.01,0.01,-0.15,c
3658.0,3384.0,3237.0,4095.0,3599.0,2797.0,3195.0,3360.0,-1.89,9.1,7.55,0.02,0.01,-0.15,c
3660.0,3386.0,3211.0,4095.0,3621.0,2805.0,3188.0,3376.0,-1.86,9.06,7.56,0.04,0.0,-0.15,c
3670.0,3377.0,3215.0,4095.0,3600.0,2811.0,3184.0,3367.0,-1.96,9.06,7.44,0.02,-0.0,-0.14,c
3655.0,3377.0,3209.0,4095.0,3612.0,2815.0,3199.0,3377.0,-1.86,9.01,7.6,0.01,0.0,-0.15,c
3657.0,3387.0,3213.0,4095.0,3615.0,2803.0,3210.0,3370.0,-1.87,9.09,7.55,0.04,-0.01,-0.14,c
3655.0,3387.0,3213.0,4095.0,3601.0,2811.0,3196.0,3378.0,-1.89,9.06,7.55,0.01,0.01,-0.14,c
3663.0,3385.0,3216.0,4095.0,3600.0,2814.0,3191.0,3374.0,-1.82,9.05,7.61,0.04,0.01,-0.14,c
3651.0,3371.0,3216.0,4095.0,3598.0,2811.0,3193.0,3376.0,-1.71,9.13,7.42,0.02,-0.01,-0.16,c
3658.0,3376.0,3218.0,4095.0,3600.0,2816.0,3188.0,3379.0,-1.98,9.11,7.4,0.01,0.05,-0.15,c
3664.0,3376.0,3222.0,4095.0,3614.0,2819.0,3198.0,3375.0,-1.83,9.11,7.34,0.02,-0.01,-0.13,c
3661.0,3382.0,3231.0,4095.0,3632.0,2811.0,3197.0,3377.0,-1.72,9.13,7.5,0.01,-0.02,-0.15,c
3650.0,3380.0,3223.0,4095.0,3614.0,2805.0,3195.0,3374.0,-1.87,9.09,7.54,0.02,0.01,-0.16,c
3659.0,3383.0,3230.0,4095.0,3623.0,2823.0,3203.0,3387.0,-1.86,9.09,7.55,0.03,-0.02,-0.15,c
3659.0,3387.0,3228.0,4095.0,3619.0,2815.0,3207.0,3382.0,-1.92,9.11,7.48,0.03,0.01,-0.14,c
3651.0,3376.0,3225.0,4095.0,3608.0,2821.0,3204.0,3377.0,-1.82,9.09,7.46,0.02,0.03,-0.12,c
3669.0,3384.0,3223.0,4095.0,3629.0,2820.0,3204.0,3381.0,-1.8,9.14,7.46,0.03,-0.01,-0.14,c
3639.0,3367.0,3216.0,4095.0,3614.0,2807.0,3202.0,3359.0,-1.9,9.09,7.42,0.03,0.07,-0.13,c
3663.0,3377.0,3223.0,4095.0,3600.0,2817.0,3199.0,3379.0,-1.76,9.17,7.41,0.03,-0.04,-0.16,c
3664.0,3377.0,3237.0,4095.0,3605.0,2819.0,3210.0,3373.0,-1.76,9.14,7.45,0.02,0.02,-0.14,c
3647.0,3375.0,3216.0,4095.0,3627.0,2818.0,3205.0,3379.0,-1.83,9.17,7.41,0.01,-0.0,-0.15,c
3342.0,3185.0,3148.0,4095.0,3530.0,2767.0,3111.0,3153.0,-1.95,9.25,7.14,-0.01,0.06,-0.12,c
3350.0,3201.0,3147.0,4095.0,3521.0,2761.0,3115.0,3150.0,-2.04,9.22,7.17,0.04,-0.03,-0.16,c
3351.0,3187.0,3155.0,4095.0,3534.0,2753.0,3127.0,3157.0,-1.91,9.19,7.1,-0.03,0.06,-0.12,c
3343.0,3187.0,3151.0,4095.0,3538.0,2768.0,3114.0,3170.0,-2.04,9.22,7.25,0.02,-0.03,-0.16,c
3344.0,3191.0,3150.0,4095.0,3532.0,2760.0,3120.0,3153.0,-2.08,9.14,7.09,-0.03,0.07,-0.11,c
3373.0,3191.0,3147.0,4095.0,3551.0,2762.0,3129.0,3163.0,-2.0,9.19,7.21,-0.02,-0.03,-0.13,c
3347.0,3197.0,3155.0,4095.0,3535.0,2771.0,3120.0,3185.0,-1.97,9.11,7.38,-0.02,0.06,-0.12,c
3351.0,3200.0,3141.0,4095.0,3535.0,2768.0,3123.0,3178.0,-1.92,9.23,7.19,0.04,-0.06,-0.15,c
3376.0,3191.0,3153.0,4095.0,3537.0,2765.0,3123.0,3169.0,-1.96,9.17,7.16,0.0,0.02,-0.14,c
3353.0,3186.0,3156.0,4095.0,3552.0,2748.0,3127.0,3182.0,-1.94,9.22,7.16,0.01,-0.0,-0.15,c
3363.0,3194.0,3146.0,4095.0,3536.0,2771.0,3131.0,3184.0,-1.93,9.18,7.13,-0.01,-0.01,-0.18,c
3371.0,3200.0,3139.0,4095.0,3553.0,2767.0,3126.0,3186.0,-1.93,9.18,7.17,-0.07,-0.01,-0.2,c
3362.0,3198.0,3154.0,4095.0,3536.0,2762.0,3129.0,3192.0,-2.12,9.14,7.4,0.0,-0.01,-0.14,c
3377.0,3185.0,3147.0,4095.0,3536.0,2765.0,3130.0,3213.0,-2.0,9.22,7.33,0.0,-0.01,-0.14,c
3367.0,3198.0,3139.0,4095.0,3535.0,2768.0,3130.0,3205.0,-1.98,9.22,7.24,0.02,0.03,-0.15,c
3374.0,3187.0,3147.0,4095.0,3543.0,2762.0,3139.0,3211.0,-2.1,9.19,7.28,0.0,-0.0,-0.14,c
3351.0,3209.0,3157.0,4095.0,3533.0,2781.0,3133.0,3207.0,-1.93,9.14,7.24,0.02,-0.02,-0.15,c
3365.0,3189.0,3150.0,4095.0,3540.0,2775.0,3135.0,3215.0,-1.89,9.13,7.22,-0.0,-0.02,-0.16,c
3357.0,3195.0,3147.0,4095.0,3538.0,2770.0,3136.0,3201.0,-2.02,9.23,7.3,0.01,0.03,-0.15,c
3369.0,3209.0,3142.0,4095.0,3541.0,2774.0,3140.0,3215.0,-2.02,9.15,7.3,-0.0,-0.04,-0.17,c
7.0,2862.0,3254.0,3271.0,-2.05,9.04,7.11,-0.0,0.01,-0.15,c
3674.0,3434.0,3104.0,4095.0,3406.0,2861.0,3264.0,3276.0,-2.02,9.01,7.23,-0.03,0.03,-0.14,c
3667.0,3423.0,3100.0,4095.0,3408.0,2854.0,3261.0,3273.0,-2.02,9.04,7.29,0.02,-0.01,-0.16,c
3681.0,3435.0,3089.0,4095.0,3408.0,2862.0,3269.0,3280.0,-2.12,9.09,7.25,-0.02,0.05,-0.12,c
3685.0,3431.0,3115.0,4095.0,3417.0,2860.0,3278.0,3291.0,-2.15,9.17,7.2,0.03,-0.05,-0.16,c
3676.0,3440.0,3105.0,4095.0,3434.0,2863.0,3273.0,3281.0,-2.03,9.11,7.24,-0.05,0.06,-0.12,c
3681.0,3431.0,3099.0,4095.0,3421.0,2864.0,3273.0,3282.0,-1.96,9.15,7.4,0.01,-0.02,-0.16,c
3703.0,3440.0,3102.0,4095.0,3419.0,2867.0,3282.0,3299.0,-2.0,9.08,7.23,-0.03,0.06,-0.13,c
3693.0,3425.0,3094.0,4095.0,3433.0,2859.0,3278.0,3295.0,-2.1,9.17,7.25,0.0,-0.05,-0.15,c
3699.0,3445.0,3105.0,4095.0,3426.0,2853.0,3283.0,3280.0,-2.0,9.12,7.28,0.03,-0.01,-0.14,c
3709.0,3426.0,3099.0,4095.0,3436.0,2851.0,3267.0,3290.0,-2.0,9.18,7.23,-0.03,-0.01,-0.13,c
3715.0,3426.0,3091.0,4095.0,3450.0,2864.0,3267.0,3278.0,-1.98,9.09,7.35,0.0,0.03,-0.14,c
3711.0,3427.0,3094.0,4095.0,3453.0,2864.0,3269.0,3295.0,-1.95,9.09,7.36,0.0,0.0,-0.15,c
3693.0,3438.0,3109.0,4095.0,3454.0,2855.0,3275.0,3291.0,-2.03,9.12,7.32,0.01,-0.01,-0.15,c
3707.0,3442.0,3099.0,4095.0,3434.0,2867.0,3274.0,3291.0,-2.0,9.11,7.32,0.04,-0.0,-0.14,c
3699.0,3433.0,3114.0,4095.0,3441.0,2855.0,3280.0,3286.0,-1.96,9.12,7.29,0.02,0.01,-0.14,c
3694.0,3437.0,3102.0,4095.0,3456.0,2864.0,3282.0,3295.0,-2.01,9.11,7.29,0.01,0.01,-0.15,c
3693.0,3423.0,3099.0,4095.0,3451.0,2864.0,3270.0,3297.0,-1.98,9.13,7.23,0.01,0.01,-0.12,c
3697.0,3433.0,3120.0,4095.0,3456.0,2859.0,3265.0,3275.0,-1.95,9.16,7.15,-0.04,0.0,-0.07,c
3703.0,3431.0,3090.0,4095.0,3439.0,2864.0,3253.0,3260.0,-1.87,9.05,7.29,-0.07,-0.01,-0.1,c
75.0,2706.0,3093.0,3167.0,-1.83,9.11,6.74,-0.08,0.09,-0.14,c
3216.0,3194.0,3162.0,4095.0,3579.0,2704.0,3093.0,3174.0,-1.87,9.24,7.09,-0.04,-0.03,-0.17,c
3216.0,3194.0,3162.0,4095.0,3580.0,2706.0,3090.0,3184.0,-1.81,9.16,7.11,-0.07,0.03,-0.12,c
3210.0,3207.0,3152.0,4095.0,3613.0,2701.0,3105.0,3175.0,-1.88,9.25,7.12,0.01,-0.01,-0.18,c
3208.0,3202.0,3168.0,4095.0,3567.0,2713.0,3099.0,3184.0,-1.85,9.13,7.06,-0.04,-0.02,-0.12,c
3209.0,3206.0,3161.0,4095.0,3579.0,2703.0,3087.0,3188.0,-1.96,9.19,7.15,-0.0,-0.03,-0.15,c
3205.0,3184.0,3165.0,4095.0,3583.0,2707.0,3105.0,3181.0,-1.78,9.22,7.08,0.03,0.02,-0.16,c
3205.0,3206.0,3154.0,4095.0,3603.0,2715.0,3103.0,3202.0,-1.84,9.28,7.02,-0.01,0.01,-0.16,c
3216.0,3211.0,3167.0,4095.0,3599.0,2715.0,3117.0,3209.0,-1.98,9.14,7.14,0.01,0.02,-0.14,c
3217.0,3201.0,3163.0,4095.0,3599.0,2706.0,3122.0,3204.0,-1.82,9.15,6.89,-0.01,0.01,-0.09,c
3214.0,3194.0,3165.0,4095.0,3595.0,2719.0,3114.0,3217.0,-1.9,9.2,7.09,-0.01,0.03,-0.15,c
3216.0,3198.0,3152.0,4095.0,3583.0,2722.0,3120.0,3221.0,-1.91,9.25,7.08,-0.02,0.03,-0.12,c
3216.0,3197.0,3158.0,4095.0,3602.0,2714.0,3126.0,3214.0,-1.84,9.21,7.1,0.01,-0.01,-0.13,c
3222.0,3199.0,3155.0,4095.0,3583.0,2717.0,3121.0,3221.0,-1.74,9.24,7.04,-0.02,0.03,-0.15,c
3217.0,3216.0,3168.0,4095.0,3605.0,2714.0,3120.0,3225.0,-1.87,9.24,7.1,0.01,-0.01,-0.15,c
3216.0,3189.0,3154.0,4095.0,3604.0,2710.0,3118.0,3220.0,-1.86,9.23,7.02,-0.0,0.03,-0.15,c
3227.0,3195.0,3155.0,4095.0,3600.0,2714.0,3132.0,3222.0,-1.9,9.28,6.93,-0.02,-0.02,-0.17,c
3227.0,3219.0,3166.0,4095.0,3606.0,2726.0,3136.0,3219.0,-1.82,9.26,7.05,-0.12,0.01,-0.13,c
3203.0,3198.0,3163.0,4095.0,3614.0,2723.0,3136.0,3231.0,-1.81,9.19,7.42,-0.02,0.0,-0.14,c
3215.0,3195.0,3158.0,4095.0,3610.0,2715.0,3135.0,3230.0,-1.87,9.14,7.29,0.03,0.01,-0.16,c
3359.0,3248.0,3216.0,4095.0,3617.0,2765.0,3131.0,3169.0,-1.85,9.3,7.09,0.03,0.0,-0.14,c
3360.0,3242.0,3210.0,4095.0,3626.0,2777.0,3138.0,3183.0,-1.81,9.25,7.31,0.06,0.0,-0.13,c
3351.0,3249.0,3216.0,4095.0,3609.0,2771.0,3102.0,3187.0,-1.73,9.27,7.01,0.01,0.01,-0.16,c
3375.0,3249.0,3216.0,4095.0,3600.0,2770.0,3147.0,3204.0,-1.84,9.18,7.19,-0.02,0.04,-0.16,c
3369.0,3237.0,3215.0,4095.0,3626.0,2768.0,3146.0,3205.0,-1.8,9.23,7.06,0.01,-0.04,-0.16,c
3376.0,3248.0,3216.0,4095.0,3611.0,2785.0,3143.0,3201.0,-1.85,9.13,7.24,-0.04,0.09,-0.13,c
3367.0,3229.0,3226.0,4095.0,3616.0,2779.0,3147.0,3206.0,-1.82,9.25,7.23,0.02,-0.06,-0.17,c
3378.0,3238.0,3216.0,4095.0,3630.0,2782.0,3152.0,3206.0,-1.77,9.18,7.13,-0.0,0.06,-0.13,c
3366.0,3248.0,3218.0,4095.0,3617.0,2779.0,3106.0,3210.0,-1.83,9.18,7.28,0.01,-0.04,-0.17,c
3365.0,3248.0,3211.0,4095.0,3633.0,2787.0,3152.0,3215.0,-1.79,9.24,7.19,0.04,0.01,-0.15,c
3355.0,3234.0,3216.0,4095.0,3621.0,2771.0,3148.0,3213.0,-1.83,9.22,7.1,-0.0,0.02,-0.16,c
3354.0,3237.0,3207.0,4095.0,3629.0,2783.0,3156.0,3207.0,-1.93,9.16,7.24,0.0,0.02,-0.16,c
3356.0,3257.0,3216.0,4095.0,3622.0,2787.0,3152.0,3217.0,-1.84,9.17,7.2,-0.01,0.02,-0.14,c
3363.0,3247.0,3216.0,4095.0,3632.0,2779.0,3146.0,3203.0,-1.78,9.22,7.22,0.03,-0.0,-0.16,c
3381.0,3239.0,3227.0,4095.0,3637.0,2784.0,3162.0,3203.0,-1.81,9.21,7.18,-0.0,0.01,-0.14,c
3365.0,3248.0,3202.0,4095.0,3612.0,2783.0,3162.0,3217.0,-1.79,9.26,7.16,0.02,-0.04,-0.14,c
3362.0,3247.0,3209.0,4095.0,3634.0,2774.0,3158.0,3216.0,-1.79,9.25,7.12,0.01,-0.0,-0.16,c
3376.0,3244.0,3207.0,4095.0,3636.0,2775.0,3152.0,3211.0,-1.84,9.16,7.14,-0.01,0.01,-0.15,c
3376.0,3248.0,3216.0,4095.0,3623.0,2789.0,3154.0,3216.0,-1.78,9.22,7.23,-0.02,-0.01,-0.14,c
3375.0,3251.0,3215.0,4095.0,3627.0,2773.0,3152.0,3207.0,-1.8,9.19,7.25,0.01,-0.01,-0.16,c
-0.02,-0.01,-0.15,c
3300.0,3739.0,3066.0,4095.0,3522.0,2731.0,3134.0,3185.0,-2.01,9.07,7.13,-0.05,0.04,-0.14,c
3281.0,3717.0,3061.0,4095.0,3525.0,2723.0,3155.0,3193.0,-2.01,9.15,7.17,0.0,-0.01,-0.16,c
3298.0,3739.0,3071.0,4095.0,3522.0,2736.0,3135.0,3191.0,-2.0,9.13,7.16,0.06,-0.01,-0.16,c
3293.0,3747.0,3069.0,4095.0,3543.0,2731.0,3155.0,3200.0,-1.89,9.18,6.89,-0.01,-0.01,-0.13,c
3296.0,3744.0,3060.0,4095.0,3547.0,2736.0,3149.0,3198.0,-1.84,9.19,7.17,-0.04,0.04,-0.12,c
3286.0,3728.0,3061.0,4095.0,3547.0,2746.0,3148.0,3213.0,-2.04,9.07,7.28,0.01,-0.0,-0.16,c
3286.0,3741.0,3085.0,4095.0,3568.0,2743.0,3152.0,3225.0,-2.06,9.2,6.79,0.02,-0.02,-0.14,c
3283.0,3728.0,3071.0,4095.0,3562.0,2738.0,3153.0,3213.0,-1.83,9.18,7.17,-0.02,0.01,-0.12,c
3270.0,3734.0,3061.0,4095.0,3545.0,2745.0,3157.0,3218.0,-1.85,9.22,7.28,0.01,-0.01,-0.14,c
3280.0,3743.0,3056.0,4095.0,3551.0,2749.0,3155.0,3215.0,-1.84,9.16,7.19,0.02,0.01,-0.14,c
3291.0,3733.0,3069.0,4095.0,3563.0,2753.0,3169.0,3218.0,-1.93,9.21,7.01,0.0,0.03,-0.14,c
3285.0,3725.0,3071.0,4095.0,3553.0,2756.0,3151.0,3227.0,-2.02,9.19,7.06,-0.01,0.03,-0.13,c
3267.0,3731.0,3070.0,4095.0,3559.0,2752.0,3170.0,3217.0,-1.88,9.22,7.11,0.0,-0.0,-0.13,c
3280.0,3731.0,3071.0,4095.0,3555.0,2757.0,3162.0,3219.0,-1.82,9.23,7.0,0.0,-0.01,-0.14,c
3287.0,3729.0,3067.0,4095.0,3541.0,2759.0,3171.0,3226.0,-1.85,9.22,7.1,-0.01,0.01,-0.14,c
3280.0,3743.0,3081.0,4095.0,3555.0,2755.0,3152.0,3220.0,-1.93,9.2,7.15,0.02,0.02,-0.15,c
3282.0,3751.0,3054.0,4095.0,3565.0,2752.0,3162.0,3220.0,-1.96,9.14,7.12,-0.0,0.03,-0.14,c
3287.0,3745.0,3082.0,4095.0,3583.0,2752.0,3179.0,3219.0,-1.93,9.22,7.23,0.03,-0.02,-0.17,c
3279.0,3755.0,3082.0,4095.0,3569.0,2754.0,3157.0,3227.0,-1.78,9.2,7.07,-0.03,0.04,-0.15,c
3281.0,-1.7,9.14,7.3,0.01,0.0,-0.1,c
3673.0,3792.0,3243.0,4095.0,3622.0,2857.0,3202.0,3296.0,-1.67,9.05,7.35,0.04,0.03,-0.13,c
3647.0,3788.0,3235.0,4095.0,3605.0,2862.0,3206.0,3292.0,-1.74,9.24,7.01,0.04,0.02,-0.14,c
3677.0,3769.0,3247.0,4095.0,3600.0,2854.0,3216.0,3298.0,-1.7,9.2,7.03,0.05,-0.02,-0.14,c
3675.0,3760.0,3238.0,4095.0,3634.0,2851.0,3221.0,3303.0,-1.63,9.25,7.18,-0.02,0.01,-0.13,c
3662.0,3785.0,3239.0,4095.0,3623.0,2859.0,3218.0,3305.0,-1.68,9.18,7.32,0.01,0.01,-0.13,c
3664.0,3767.0,3250.0,4095.0,3631.0,2864.0,3213.0,3289.0,-1.6,9.22,7.28,0.02,0.01,-0.15,c
3679.0,3787.0,3239.0,4095.0,3625.0,2864.0,3223.0,3301.0,-1.78,9.24,7.08,0.02,-0.02,-0.19,c
3695.0,3777.0,3246.0,4095.0,3632.0,2864.0,3215.0,3310.0,-1.74,9.2,7.09,-0.05,0.07,-0.13,c
3737.0,3781.0,3243.0,4095.0,3622.0,2869.0,3213.0,3312.0,-1.72,9.16,7.32,-0.01,-0.02,-0.15,c
3733.0,3776.0,3254.0,4095.0,3650.0,2859.0,3217.0,3307.0,-1.54,9.24,7.28,0.0,-0.0,-0.16,c
3728.0,3792.0,3243.0,4095.0,3632.0,2862.0,3227.0,3311.0,-1.7,9.13,7.31,-0.02,-0.01,-0.17,c
3746.0,3765.0,3247.0,4095.0,3637.0,2855.0,3221.0,3318.0,-1.76,9.17,7.31,0.0,0.0,-0.17,c
3744.0,3779.0,3250.0,4095.0,3635.0,2861.0,3238.0,3317.0,-1.74,9.17,7.25,-0.01,0.01,-0.15,c
3775.0,3786.0,3255.0,4095.0,3633.0,2853.0,3222.0,3313.0,-1.64,9.16,7.3,-0.02,0.02,-0.14,c
3778.0,3792.0,3255.0,4095.0,3651.0,2861.0,3225.0,3312.0,-1.73,9.18,7.34,0.01,0.02,-0.16,c
3772.0,3783.0,3242.0,4095.0,3646.0,2858.0,3223.0,3316.0,-1.75,9.17,7.19,-0.0,0.02,-0.15,c
3786.0,3791.0,3248.0,4095.0,3662.0,2859.0,3231.0,3303.0,-1.8,9.19,7.26,-0.01,0.01,-0.16,c
3772.0,3792.0,3245.0,4095.0,3645.0,2863.0,3234.0,3323.0,-1.71,9.22,7.29,-0.03,0.02,-0.11,c
3807.0,3778.0,3248.0,4095.0,3642.0,2870.0,3226.0,3322.0,-1.78,9.15,7.37,-0.03,0.01,-0.14,c
3376.0,3488.0,3241.0,4095.0,3504.0,2783.0,3167.0,3143.0,-1.83,9.13,7.55,0.02,0.0,-0.14,c
3375.0,3479.0,3226.0,4095.0,3511.0,2782.0,3156.0,3147.0,-1.67,9.11,7.58,-0.01,0.01,-0.13,c
3370.0,3479.0,3235.0,4095.0,3504.0,2787.0,3159.0,3146.0,-1.68,9.06,7.65,0.03,0.03,-0.15,c
3365.0,3487.0,3225.0,4095.0,3509.0,2778.0,3166.0,3139.0,-1.78,9.14,7.55,0.03,-0.01,-0.17,c
3376.0,3481.0,3239.0,4095.0,3518.0,2779.0,3162.0,3141.0,-1.88,9.11,7.49,0.02,0.02,-0.14,c
3382.0,3476.0,3229.0,4095.0,3507.0,2790.0,3170.0,3143.0,-1.75,9.05,7.54,-0.02,0.02,-0.13,c
3373.0,3495.0,3249.0,4095.0,3509.0,2773.0,3173.0,3139.0,-1.73,9.09,7.65,0.04,-0.02,-0.16,c
3377.0,3474.0,3226.0,4095.0,3509.0,2787.0,3165.0,3152.0,-1.73,9.11,7.54,0.01,0.03,-0.15,c
3376.0,3498.0,3242.0,4095.0,3510.0,2787.0,3173.0,3149.0,-1.8,9.06,7.57,0.02,-0.01,-0.15,c
3379.0,3483.0,3237.0,4095.0,3522.0,2783.0,3184.0,3146.0,-1.71,9.11,7.51,-0.02,-0.0,-0.16,c
3381.0,3465.0,3248.0,4095.0,3523.0,2789.0,3184.0,3162.0,-1.83,9.04,7.66,0.01,0.03,-0.14,c
3383.0,3488.0,3241.0,4095.0,3510.0,2797.0,3174.0,3152.0,-1.72,9.06,7.68,0.02,-0.02,-0.15,c
3381.0,3493.0,3243.0,4095.0,3506.0,2797.0,3175.0,3152.0,-1.74,9.05,7.63,0.03,0.03,-0.15,c
3376.0,3479.0,3237.0,4095.0,3533.0,2783.0,3184.0,3152.0,-1.77,9.08,7.59,0.04,-0.01,-0.16,c
3389.0,3478.0,3247.0,4095.0,3525.0,2785.0,3171.0,3158.0,-1.72,9.12,7.51,0.01,0.02,-0.14,c
3381.0,3473.0,3237.0,4095.0,3529.0,2788.0,3178.0,3167.0,-1.78,9.14,7.48,0.0,0.01,-0.14,c
3374.0,3498.0,3235.0,4095.0,3539.0,2784.0,3191.0,3152.0,-1.71,9.09,7.51,-0.01,0.0,-0.16,c
3389.0,3481.0,3250.0,4095.0,3535.0,2779.0,3184.0,3151.0,-1.79,9.09,7.5,0.01,-0.02,-0.15,c
3401.0,3472.0,3247.0,4095.0,3535.0,2794.0,3177.0,3168.0,-1.68,9.05,7.64,-0.02,0.0,-0.16,c
3405.0,3490.0,3232.0,4095.0,3536.0,2786.0,3184.0,3152.0,-1.76,9.02,7.76,0.01,-0.01,-0.17,c
3378.0,3360.0,3095.0,4095.0,3764.0,2843.0,3102.0,3171.0,-1.8,9.25,7.34,0.01,0.02,-0.16,c
3388.0,3337.0,3091.0,4095.0,3793.0,2844.0,3101.0,3179.0,-1.69,9.23,7.3,-0.02,-0.02,-0.15,c
3377.0,3344.0,3082.0,4095.0,3781.0,2835.0,3101.0,3173.0,-1.67,9.16,7.5,-0.03,0.0,-0.15,c
3376.0,3351.0,3088.0,4095.0,3759.0,2839.0,3111.0,3183.0,-1.71,9.13,7.52,0.01,0.0,-0.18,c
3386.0,3344.0,3085.0,4095.0,3767.0,2835.0,3118.0,3173.0,-1.85,9.19,7.42,0.05,-0.01,-0.16,c
3382.0,3330.0,3085.0,4095.0,3775.0,2842.0,3094.0,3183.0,-1.65,9.19,7.34,0.01,0.01,-0.14,c
3382.0,3341.0,3101.0,4095.0,3765.0,2847.0,3107.0,3184.0,-1.75,9.17,7.44,0.04,-0.02,-0.16,c
3394.0,3345.0,3093.0,4095.0,3750.0,2845.0,3103.0,3193.0,-1.76,9.12,7.44,0.01,-0.0,-0.15,c
3385.0,3335.0,3092.0,4095.0,3776.0,2834.0,3111.0,3184.0,-1.78,9.18,7.37,0.03,-0.02,-0.15,c
3391.0,3339.0,3071.0,4095.0,3760.0,2838.0,3115.0,3190.0,-1.79,9.14,7.34,-0.0,0.03,-0.15,c
3383.0,3344.0,3084.0,4095.0,3767.0,2837.0,3104.0,3184.0,-1.91,9.17,7.4,0.02,-0.02,-0.14,c
3376.0,3343.0,3084.0,4095.0,3765.0,2842.0,3101.0,3184.0,-1.82,9.12,7.51,0.03,-0.01,-0.12,c
3392.0,3344.0,3089.0,4095.0,3746.0,2853.0,3115.0,3191.0,-1.7,9.13,7.52,0.03,-0.03,-0.13,c
3399.0,3343.0,3104.0,4095.0,3764.0,2851.0,3089.0,3200.0,-1.7,9.17,7.44,0.07,-0.01,-0.13,c
3395.0,3338.0,3088.0,4095.0,3782.0,2833.0,3116.0,3191.0,-1.5,9.23,7.35,0.08,0.01,-0.11,c
3381.0,3349.0,3088.0,4095.0,3765.0,2839.0,3120.0,3173.0,-1.58,9.26,7.24,0.08,-0.01,-0.16,c
3377.0,3343.0,3088.0,4095.0,3743.0,2839.0,3119.0,3186.0,-1.74,9.19,7.26,0.09,0.07,-0.14,c
3395.0,3331.0,3088.0,4095.0,3798.0,2832.0,3120.0,3188.0,-1.55,9.3,7.0,0.09,-0.04,-0.15,c
3395.0,3344.0,3097.0,4095.0,3773.0,2837.0,3133.0,3200.0,-1.56,9.25,7.07,0.03,0.04,-0.15,c
3387.0,3349.0,3085.0,4095.0,3735.0,2854.0,3101.0,3191.0,-1.75,9.24,7.13,0.0,-0.02,-0.19,c
